timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-ct84h_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-ct84h_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-ct84h_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-06 08:10:00,5.804581800005812,31.647678366668217,1.0823169333320948,23.950183166666683,661.1801455666713,5.0617980000007865,5.039637333332318,24.461312,56.05376,7.651328,94.191616,88.182784,409.534464,401.342464,19.360000000000003,5575.111111111112,64.53444444444445,44.001111111111115,68.89000000000001,7.471111111111111,28.444444444444443
2024-03-06 08:10:05,5.254047966658011,49.732974500011544,1.0599968666686739,23.950183166666683,661.1801455666713,5.0617980000007865,5.039637333332318,24.465408,55.922688,7.622656,94.191616,88.182784,409.534464,401.342464,19.360000000000003,1051.9211111111108,64.53444444444445,300.4444444444443,68.89000000000001,7.471111111111111,61.36111111111109
2024-03-06 08:10:10,5.254047966658012,49.73297450001155,1.059996866668674,23.950183166666683,661.1801455666713,5.0617980000007865,1.9809660333332126,24.465408,55.922688,7.622656,94.191616,88.182784,409.534464,401.391616,19.360000000000003,1051.9211111111108,126.18777777777775,300.4444444444444,68.89000000000001,7.471111111111111,61.36111111111111
2024-03-06 08:10:15,5.254047966658012,49.73297450001155,1.059996866668674,23.950183166666683,661.1801455666713,5.0617980000007865,1.9809660333332126,24.465408,55.922688,7.622656,94.191616,88.182784,409.534464,401.391616,19.360000000000003,1051.9211111111108,126.18777777777775,300.4444444444444,68.89000000000001,7.471111111111111,61.36111111111111
2024-03-06 08:10:20,5.254047966658012,49.73297450001155,1.059996866668674,23.950183166666683,661.1801455666713,5.0617980000007865,1.9809660333332126,24.465408,55.922688,7.622656,94.191616,88.182784,409.534464,401.391616,19.360000000000003,1051.9211111111108,126.18777777777775,300.4444444444444,68.89000000000001,7.471111111111111,61.36111111111111
2024-03-06 08:10:25,5.254047966658012,49.73297450001155,1.059996866668674,23.950183166666683,661.1801455666713,5.0617980000007865,1.9809660333332126,24.465408,55.922688,7.622656,94.191616,88.182784,409.534464,401.391616,19.360000000000003,1051.9211111111108,126.18777777777775,300.4444444444444,68.89000000000001,7.471111111111111,61.36111111111111
2024-03-06 08:10:30,5.254047966658012,49.73297450001155,1.059996866668674,19.186604799999962,194.87603133333477,2.5015268333315057,1.9809660333332126,24.465408,55.922688,7.622656,89.792512,86.720512,409.841664,401.391616,27.040000000000003,1051.9211111111108,126.18777777777775,300.4444444444444,43.121111111111105,26.694444444444446,61.36111111111111
2024-03-06 08:10:35,7.559312099995925,40.29377309999896,1.167546500001511,19.186604799999962,194.87603133333477,2.5015268333315057,1.9809660333332126,24.465408,55.939072,7.532544,89.792512,86.720512,409.841664,401.391616,27.040000000000003,4066.187777777777,126.18777777777775,298.1377777777776,43.121111111111105,26.694444444444446,82.80999999999996
2024-03-06 08:10:40,7.559312099995926,40.293773099998965,1.1675465000015113,19.186604799999962,194.87603133333477,2.5015268333315057,3.452288766667759,24.465408,55.939072,7.532544,89.792512,86.720512,409.841664,401.506304,27.040000000000003,4066.1877777777777,29.521111111111114,298.1377777777777,43.121111111111105,26.694444444444446,82.80999999999999
2024-03-06 08:10:45,7.559312099995926,40.293773099998965,1.1675465000015113,19.186604799999962,194.87603133333477,2.5015268333315057,3.452288766667759,24.465408,55.939072,7.532544,89.792512,86.720512,409.841664,401.506304,27.040000000000003,4066.1877777777777,29.521111111111114,298.1377777777777,43.121111111111105,26.694444444444446,82.80999999999999
2024-03-06 08:10:50,7.559312099995926,40.293773099998965,1.1675465000015113,19.186604799999962,194.87603133333477,2.5015268333315057,3.452288766667759,24.465408,55.939072,7.532544,89.792512,86.720512,409.841664,401.506304,27.040000000000003,4066.1877777777777,29.521111111111114,298.1377777777777,43.121111111111105,26.694444444444446,82.80999999999999
2024-03-06 08:10:55,7.559312099995926,40.293773099998965,1.1675465000015113,19.186604799999962,194.87603133333477,2.5015268333315057,3.452288766667759,24.465408,55.939072,7.532544,89.792512,86.720512,409.841664,401.506304,27.040000000000003,4066.1877777777777,29.521111111111114,298.1377777777777,43.121111111111105,26.694444444444446,82.80999999999999
2024-03-06 08:11:00,7.559312099995926,40.293773099998965,1.1675465000015113,-1.0,1.9308259666634817,3.67837530000088,3.452288766667759,24.465408,55.939072,7.532544,-1.0,85.8112,409.079808,401.506304,-1.0,4066.1877777777777,29.521111111111114,298.1377777777777,158.76,23.68444444444444,82.80999999999999
2024-03-06 08:11:05,3.477396100000381,48.26247313332411,1.258212899999004,-1.0,1.9308259666634817,3.67837530000088,3.452288766667759,24.4736,56.020992,7.688192,-1.0,85.8112,409.079808,401.506304,-1.0,7123.359999999999,29.521111111111114,149.65444444444438,158.76,23.68444444444444,49.93777777777776
2024-03-06 08:11:10,3.4773961000003815,48.262473133324114,1.2582128999990043,-1.0,1.9308259666634817,3.67837530000088,3.533562399998876,24.4736,56.020992,7.688192,-1.0,85.8112,409.079808,401.575936,-1.0,7123.360000000001,215.1111111111111,149.65444444444444,158.76,23.68444444444444,49.937777777777775
2024-03-06 08:11:15,3.4773961000003815,48.262473133324114,1.2582128999990043,-1.0,1.9308259666634817,3.67837530000088,3.533562399998876,24.4736,56.020992,7.688192,-1.0,85.8112,409.079808,401.575936,-1.0,7123.360000000001,215.1111111111111,149.65444444444444,158.76,23.68444444444444,49.937777777777775
2024-03-06 08:11:20,3.4773961000003815,48.262473133324114,1.2582128999990043,-1.0,1.9308259666634817,3.67837530000088,3.533562399998876,24.4736,56.020992,7.688192,-1.0,85.8112,409.079808,401.575936,-1.0,7123.360000000001,215.1111111111111,149.65444444444444,158.76,23.68444444444444,49.937777777777775
2024-03-06 08:11:25,3.4773961000003815,48.262473133324114,1.2582128999990043,-1.0,1.9308259666634817,3.67837530000088,3.533562399998876,24.4736,56.020992,7.688192,-1.0,85.8112,409.079808,401.575936,-1.0,7123.360000000001,215.1111111111111,149.65444444444444,158.76,23.68444444444444,49.937777777777775
2024-03-06 08:11:30,3.4773961000003815,48.262473133324114,1.2582128999990043,-1.0,2.06667690000207,5.7754723666676,3.533562399998876,24.4736,56.020992,7.688192,-1.0,85.356544,410.390528,401.575936,-1.0,7123.360000000001,215.1111111111111,149.65444444444444,53.29,38.440000000000005,49.937777777777775
2024-03-06 08:11:35,7.377913833336909,39.90845046667648,1.4115589666668407,-1.0,2.06667690000207,5.7754723666676,3.533562399998876,24.4736,55.808,7.983104,-1.0,85.356544,410.390528,401.575936,-1.0,2016.0099999999993,215.1111111111111,71.12111111111109,53.29,38.440000000000005,44.444444444444436
2024-03-06 08:11:40,7.37791383333691,39.908450466676484,1.4115589666668409,-1.0,2.06667690000207,5.7754723666676,3.4224386000005325,24.4736,55.808,7.983104,-1.0,85.356544,410.390528,401.69472,-1.0,2016.0099999999998,87.11111111111113,71.12111111111112,53.29,38.440000000000005,44.44444444444445
2024-03-06 08:11:45,7.37791383333691,39.908450466676484,1.4115589666668409,-1.0,2.06667690000207,5.7754723666676,3.4224386000005325,24.4736,55.808,7.983104,-1.0,85.356544,410.390528,401.69472,-1.0,2016.0099999999998,87.11111111111113,71.12111111111112,53.29,38.440000000000005,44.44444444444445
2024-03-06 08:11:50,7.37791383333691,39.908450466676484,1.4115589666668409,-1.0,2.06667690000207,5.7754723666676,3.4224386000005325,24.4736,55.808,7.983104,-1.0,85.356544,410.390528,401.69472,-1.0,2016.0099999999998,87.11111111111113,71.12111111111112,53.29,38.440000000000005,44.44444444444445
2024-03-06 08:11:55,7.37791383333691,39.908450466676484,1.4115589666668409,-1.0,2.06667690000207,5.7754723666676,3.4224386000005325,24.4736,55.808,7.983104,-1.0,85.356544,410.390528,401.69472,-1.0,2016.0099999999998,87.11111111111113,71.12111111111112,53.29,38.440000000000005,44.44444444444445
2024-03-06 08:12:00,7.37791383333691,39.908450466676484,1.4115589666668409,-1.0,1.9100783999950486,6.72372976666793,3.4224386000005325,24.4736,55.808,7.983104,-1.0,85.356544,410.17344,401.69472,-1.0,2016.0099999999998,87.11111111111113,71.12111111111112,104.03999999999999,34.02777777777777,44.44444444444445
2024-03-06 08:12:05,5.49123010000585,38.366128399987545,1.4005521666642073,-1.0,1.9100783999950486,6.72372976666793,3.4224386000005325,24.4736,55.808,8.409088,-1.0,85.356544,410.17344,401.69472,-1.0,2137.5211111111107,87.11111111111113,176.88999999999996,104.03999999999999,34.02777777777777,101.33777777777773
2024-03-06 08:12:10,5.4912301000058505,38.36612839998755,1.4005521666642076,-1.0,1.9100783999950486,6.72372976666793,4.740056866666009,24.4736,55.808,8.409088,-1.0,85.356544,410.17344,401.739776,-1.0,2137.521111111111,132.25,176.89000000000001,104.03999999999999,34.02777777777777,101.33777777777777
2024-03-06 08:12:15,5.4912301000058505,38.36612839998755,1.4005521666642076,-1.0,1.9100783999950486,6.72372976666793,4.740056866666009,24.4736,55.808,8.409088,-1.0,85.356544,410.17344,401.739776,-1.0,2137.521111111111,132.25,176.89000000000001,104.03999999999999,34.02777777777777,101.33777777777777
2024-03-06 08:12:20,5.4912301000058505,38.36612839998755,1.4005521666642076,-1.0,1.9100783999950486,6.72372976666793,4.740056866666009,24.4736,55.808,8.409088,-1.0,85.356544,410.17344,401.739776,-1.0,2137.521111111111,132.25,176.89000000000001,104.03999999999999,34.02777777777777,101.33777777777777
2024-03-06 08:12:25,5.4912301000058505,38.36612839998755,1.4005521666642076,-1.0,1.9100783999950486,6.72372976666793,4.740056866666009,24.4736,55.808,8.409088,-1.0,85.356544,410.17344,401.739776,-1.0,2137.521111111111,132.25,176.89000000000001,104.03999999999999,34.02777777777777,101.33777777777777
2024-03-06 08:12:30,5.4912301000058505,38.36612839998755,1.4005521666642076,-1.0,1.7298418666693274,2.6526435666634525,4.740056866666009,24.4736,55.808,8.409088,-1.0,85.397504,410.230784,401.739776,-1.0,2137.521111111111,132.25,176.89000000000001,180.45444444444445,24.010000000000005,101.33777777777777
2024-03-06 08:12:35,4.934459366662242,42.16458403334399,1.4310121000031961,-1.0,1.7298418666693274,2.6526435666634525,4.740056866666009,24.522752,55.873536,7.733248,-1.0,85.397504,410.230784,401.739776,-1.0,2862.249999999999,132.25,211.2177777777777,180.45444444444445,24.010000000000005,50.40999999999998
2024-03-06 08:12:40,4.934459366662243,42.164584033344,1.4310121000031963,-1.0,1.7298418666693274,2.6526435666634525,4.412796200000457,24.522752,55.873536,7.733248,-1.0,85.397504,410.230784,401.87904,-1.0,2862.25,117.36111111111113,211.21777777777777,180.45444444444445,24.010000000000005,50.41
2024-03-06 08:12:45,4.934459366662243,42.164584033344,1.4310121000031963,-1.0,1.7298418666693274,2.6526435666634525,4.412796200000457,24.522752,55.873536,7.733248,-1.0,85.397504,410.230784,401.87904,-1.0,2862.25,117.36111111111113,211.21777777777777,180.45444444444445,24.010000000000005,50.41
2024-03-06 08:12:50,4.934459366662243,42.164584033344,1.4310121000031963,-1.0,1.7298418666693274,2.6526435666634525,4.412796200000457,24.522752,55.873536,7.733248,-1.0,85.397504,410.230784,401.87904,-1.0,2862.25,117.36111111111113,211.21777777777777,180.45444444444445,24.010000000000005,50.41
2024-03-06 08:12:55,4.934459366662243,42.164584033344,1.4310121000031963,-1.0,1.7298418666693274,2.6526435666634525,4.412796200000457,24.522752,55.873536,7.733248,-1.0,85.397504,410.230784,401.87904,-1.0,2862.25,117.36111111111113,211.21777777777777,180.45444444444445,24.010000000000005,50.41
2024-03-06 08:13:00,4.934459366662243,42.164584033344,1.4310121000031963,-1.0,2.0931647666657227,5.341848933335314,4.412796200000457,24.522752,55.873536,7.733248,-1.0,85.823488,410.329088,401.87904,-1.0,2862.25,117.36111111111113,211.21777777777777,120.26777777777778,48.534444444444446,50.41
2024-03-06 08:13:05,5.705148399996081,48.42453206665595,1.4577781333324913,-1.0,2.0931647666657227,5.341848933335314,4.412796200000457,24.506368,55.808,7.970816,-1.0,85.823488,410.329088,401.87904,-1.0,3790.454444444443,117.36111111111113,145.6044444444444,120.26777777777778,48.534444444444446,83.41777777777774
2024-03-06 08:13:10,5.705148399996082,48.424532066655956,1.4577781333324915,-1.0,2.0931647666657227,5.341848933335314,4.029626233333753,24.506368,55.808,7.970816,-1.0,85.823488,410.329088,402.075648,-1.0,3790.454444444445,161.29,145.60444444444443,120.26777777777778,48.534444444444446,83.41777777777777
2024-03-06 08:13:15,5.705148399996082,48.424532066655956,1.4577781333324915,-1.0,2.0931647666657227,5.341848933335314,4.029626233333753,24.506368,55.808,7.970816,-1.0,85.823488,410.329088,402.075648,-1.0,3790.454444444445,161.29,145.60444444444443,120.26777777777778,48.534444444444446,83.41777777777777
2024-03-06 08:13:20,5.705148399996082,48.424532066655956,1.4577781333324915,-1.0,2.0931647666657227,5.341848933335314,4.029626233333753,24.506368,55.808,7.970816,-1.0,85.823488,410.329088,402.075648,-1.0,3790.454444444445,161.29,145.60444444444443,120.26777777777778,48.534444444444446,83.41777777777777
2024-03-06 08:13:25,5.705148399996082,48.424532066655956,1.4577781333324915,-1.0,2.0931647666657227,5.341848933335314,4.029626233333753,24.506368,55.808,7.970816,-1.0,85.823488,410.329088,402.075648,-1.0,3790.454444444445,161.29,145.60444444444443,120.26777777777778,48.534444444444446,83.41777777777777
2024-03-06 08:13:30,5.705148399996082,48.424532066655956,1.4577781333324915,-1.0,1.6051436333327729,4.758037200000824,4.029626233333753,24.506368,55.808,7.970816,-1.0,85.848064,410.251264,402.075648,-1.0,3790.454444444445,161.29,145.60444444444443,26.009999999999998,8.41,83.41777777777777
2024-03-06 08:13:35,4.721354666677749,42.527391233337156,1.2918171333315815,-1.0,1.6051436333327729,4.758037200000824,4.029626233333753,24.506368,55.824384,8.159232,-1.0,85.848064,410.251264,402.075648,-1.0,6647.684444444441,161.29,33.639999999999986,26.009999999999998,8.41,108.15999999999997
2024-03-06 08:13:40,4.72135466667775,42.52739123333716,1.2918171333315818,-1.0,1.6051436333327729,4.758037200000824,4.560946233332667,24.506368,55.824384,8.159232,-1.0,85.848064,410.251264,402.169856,-1.0,6647.684444444444,165.5511111111111,33.64,26.009999999999998,8.41,108.16000000000001
2024-03-06 08:13:45,4.72135466667775,42.52739123333716,1.2918171333315818,-1.0,1.6051436333327729,4.758037200000824,4.560946233332667,24.506368,55.824384,8.159232,-1.0,85.848064,410.251264,402.169856,-1.0,6647.684444444444,165.5511111111111,33.64,26.009999999999998,8.41,108.16000000000001
2024-03-06 08:13:50,4.72135466667775,42.52739123333716,1.2918171333315818,-1.0,1.6051436333327729,4.758037200000824,4.560946233332667,24.506368,55.824384,8.159232,-1.0,85.848064,410.251264,402.169856,-1.0,6647.684444444444,165.5511111111111,33.64,26.009999999999998,8.41,108.16000000000001
2024-03-06 08:13:55,4.72135466667775,42.52739123333716,1.2918171333315818,-1.0,1.6051436333327729,4.758037200000824,4.560946233332667,24.506368,55.824384,8.159232,-1.0,85.848064,410.251264,402.169856,-1.0,6647.684444444444,165.5511111111111,33.64,26.009999999999998,8.41,108.16000000000001
2024-03-06 08:14:00,4.72135466667775,42.52739123333716,1.2918171333315818,-1.0,3.2801251333315427,5.841072799997468,4.560946233332667,24.506368,55.824384,8.159232,-1.0,85.848064,410.370048,402.169856,-1.0,6647.684444444444,165.5511111111111,33.64,184.05444444444444,47.61000000000001,108.16000000000001
2024-03-06 08:14:05,6.1428088333286714,48.782801266664436,1.5047271666693023,-1.0,3.2801251333315427,5.841072799997468,4.560946233332667,24.506368,55.812096,7.53664,-1.0,85.848064,410.370048,402.169856,-1.0,1719.484444444444,165.5511111111111,228.00999999999993,184.05444444444444,47.61000000000001,38.85444444444443
2024-03-06 08:14:10,6.142808833328672,48.78280126666444,1.5047271666693027,-1.0,3.2801251333315427,5.841072799997468,5.170712466667737,24.506368,55.812096,7.53664,-1.0,85.848064,410.370048,402.24768,-1.0,1719.4844444444445,138.45444444444448,228.01,184.05444444444444,47.61000000000001,38.85444444444445
2024-03-06 08:14:15,6.142808833328672,48.78280126666444,1.5047271666693027,-1.0,3.2801251333315427,5.841072799997468,5.170712466667737,24.506368,55.812096,7.53664,-1.0,85.848064,410.370048,402.24768,-1.0,1719.4844444444445,138.45444444444448,228.01,184.05444444444444,47.61000000000001,38.85444444444445
2024-03-06 08:14:20,6.142808833328672,48.78280126666444,1.5047271666693027,-1.0,3.2801251333315427,5.841072799997468,5.170712466667737,24.506368,55.812096,7.53664,-1.0,85.848064,410.370048,402.24768,-1.0,1719.4844444444445,138.45444444444448,228.01,184.05444444444444,47.61000000000001,38.85444444444445
2024-03-06 08:14:25,6.142808833328672,48.78280126666444,1.5047271666693027,-1.0,3.2801251333315427,5.841072799997468,5.170712466667737,24.506368,55.812096,7.53664,-1.0,85.848064,410.370048,402.24768,-1.0,1719.4844444444445,138.45444444444448,228.01,184.05444444444444,47.61000000000001,38.85444444444445
2024-03-06 08:14:30,6.142808833328672,48.78280126666444,1.5047271666693027,-1.0,2.0634553666695865,6.1056538333332355,5.170712466667737,24.506368,55.812096,7.53664,-1.0,85.48352,408.96512,402.24768,-1.0,1719.4844444444445,138.45444444444448,228.01,112.36,26.351111111111116,38.85444444444445
2024-03-06 08:14:35,5.775060233327166,26.91205566667728,1.4157515999992631,-1.0,2.0634553666695865,6.1056538333332355,5.170712466667737,24.506368,55.926784,7.880704,-1.0,85.48352,408.96512,402.24768,-1.0,2872.9599999999996,138.45444444444448,188.60444444444437,112.36,26.351111111111116,80.40111111111108
2024-03-06 08:14:40,5.775060233327167,26.912055666677283,1.4157515999992634,-1.0,2.0634553666695865,6.1056538333332355,4.48809423333311,24.506368,55.926784,7.880704,-1.0,85.48352,408.96512,402.366464,-1.0,2872.96,272.25,188.60444444444443,112.36,26.351111111111116,80.4011111111111
2024-03-06 08:14:45,5.775060233327167,26.912055666677283,1.4157515999992634,-1.0,2.0634553666695865,6.1056538333332355,4.48809423333311,24.506368,55.926784,7.880704,-1.0,85.48352,408.96512,402.366464,-1.0,2872.96,272.25,188.60444444444443,112.36,26.351111111111116,80.4011111111111
2024-03-06 08:14:50,5.775060233327167,26.912055666677283,1.4157515999992634,-1.0,2.0634553666695865,6.1056538333332355,4.48809423333311,24.506368,55.926784,7.880704,-1.0,85.48352,408.96512,402.366464,-1.0,2872.96,272.25,188.60444444444443,112.36,26.351111111111116,80.4011111111111
2024-03-06 08:14:55,5.775060233327167,26.912055666677283,1.4157515999992634,-1.0,2.0634553666695865,6.1056538333332355,4.48809423333311,24.506368,55.926784,7.880704,-1.0,85.48352,408.96512,402.366464,-1.0,2872.96,272.25,188.60444444444443,112.36,26.351111111111116,80.4011111111111
2024-03-06 08:15:00,5.775060233327167,26.912055666677283,1.4157515999992634,-1.0,2.050021633332714,3.897471666668177,4.48809423333311,24.506368,55.926784,7.880704,-1.0,86.07744,409.632768,402.366464,-1.0,2872.96,272.25,188.60444444444443,129.20111111111112,51.361111111111114,80.4011111111111
2024-03-06 08:15:05,3.5863324666631033,58.25055403332347,1.8276864666669703,-1.0,2.050021633332714,3.897471666668177,4.48809423333311,24.506368,55.812096,7.565312,-1.0,86.07744,409.632768,402.366464,-1.0,3065.467777777777,272.25,117.36111111111109,129.20111111111112,51.361111111111114,93.4444444444444
